ComplexID	ComplexName	Organism	Synonyms	Cell.line	subunits.UniProt.IDs.	subunits.Entrez.IDs.	Protein.complex.purification.method	GO.ID	GO.description	FunCat.ID	FunCat.description	PubMed.ID	subunits.Protein.name.	subunits.Gene.name.	subunits.Gene.name.syn.	Disease.comment	Subunits.comment	Complex.comment	SWISSPROT.organism	Num.Uniprot.IDs	MyListOverlap	querysize	expected	FCEnrichment	pvalue	Comparisons
3053	mSin3A-HDAC1-HDAC2 complex	Human	None	None	Q13547;Q92769;Q96ST3	3065;3066;25942	MI:0006- anti bait coimmunoprecipitation	GO:0006265;GO:0045892;GO:0006473;GO:0006476;GO:0051276;GO:0005634	DNA topological change;negative regulation of transcription, DNA-templated;protein acetylation;protein deacetylation;chromosome organization;nucleus	10.01.09.05;11.02.03.04.03;14.07.04;42.10.03;70.10	DNA conformation modification (e.g. chromatin);transcription repression;modification by acetylation, deacetylation;organization of chromosome structure;nucleus	9150134	Histone deacetylase 1;Histone deacetylase 2;Paired amphipathic helix protein Sin3a	HDAC1;HDAC2;SIN3A	RPD3L1;None;None	None	None	None	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	3	3	2160	1.83777651730006	1.63240740740741	0	Cal33-HSC6
3056	Microprocessor complex	Human	small Drosha complex (DGCR8-DROSHA)	None	Q8WYQ5;Q9NRR4	54487;29102	MI:0007- anti tag coimmunoprecipitation; MI:0071- molecular sieving	GO:0006396;GO:0003723;GO:0005634	RNA processing;RNA binding;nucleus	11.04;16.03.03;70.10	RNA processing;RNA binding;nucleus	15531877	Microprocessor complex subunit DGCR8 ;Ribonuclease 3	DGCR8;DROSHA	C22orf12 DGCRK6;RN3 RNASE3L RNASEN	DGCR8 is deleted in DiGeorge syndrome.	None	This complex is responsible for pre-miRNA processing.	Homo sapiens (Human);Homo sapiens (Human)	2	2	2160	1.2251843448667	1.63240740740741	0	Cal33-HSC6
3078	DGCR8-NCL complex	Human	None	None	P19338;Q8WYQ5	4691;54487	MI:0007- anti tag coimmunoprecipitation; MI:0416- fluorescence microscopy	GO:0006396;GO:0003723;GO:0005730	RNA processing;RNA binding;nucleolus	11.04;16.03.03;70.10.07	RNA processing;RNA binding;nucleolus	17765891	Nucleolin ;Microprocessor complex subunit DGCR8	NCL;DGCR8	;C22orf12 DGCRK6	None	None	The authors demonstrated that certain RNA may be involved in the interaction between DGCR8 and Nucleolin, and removal of RNA induces dissociation of these two proteins. The results suggest that DGCR8 may be involved in maturation of miRNA at the nucleolus and nucleoplasm with Nucleolin.	Homo sapiens (Human);Homo sapiens (Human)	2	2	2160	1.2251843448667	1.63240740740741	0	Cal33-HSC6
3079	DGCR8-ILF3 complex	Human	None	None	Q12906;Q8WYQ5	3609;54487	MI:0019- coimmunoprecipitation	GO:0006396;GO:0003723;GO:0005730	RNA processing;RNA binding;nucleolus	11.04;16.03.03;70.10.07	RNA processing;RNA binding;nucleolus	17765891	Interleukin enhancer-binding factor 3 ;Microprocessor complex subunit DGCR8	ILF3;DGCR8	DRBF MPHOSPH4 NF90;C22orf12 DGCRK6	None	None	The authors found that ILF3 is associated with both DGCR8 and Exportin5 (XPO5), although DGCR8 is not associated with XPO5.	Homo sapiens (Human);Homo sapiens (Human)	2	2	2160	1.2251843448667	1.63240740740741	0	Cal33-HSC6
3081	Microprocessor complex	Human	small Drosha complex (DGCR8-DROSHA)	None	Q8WYQ5;Q9NRR4	54487;29102	MI:0007- anti tag coimmunoprecipitation; MI:0416- fluorescence microscopy	GO:0006396;GO:0003723;GO:0005730	RNA processing;RNA binding;nucleolus	11.04;16.03.03;70.10.07	RNA processing;RNA binding;nucleolus	17765891	Microprocessor complex subunit DGCR8 ;Ribonuclease 3	DGCR8;DROSHA	C22orf12 DGCRK6;RN3 RNASE3L RNASEN	DGCR8 is deleted in DiGeorge syndrome.	None	The authors speculate that DGCR8 might play a significant role in the pri-miRNA recognition before interacting with DROSHA. In the coimmunoprecipitation assay DROSHA is seen as three isoforms (DROSHA-a, -b, -c).	Homo sapiens (Human);Homo sapiens (Human)	2	2	2160	1.2251843448667	1.63240740740741	0	Cal33-HSC6
3125	TLE1 homodimer complex	Human	None	None	Q04724	7088	MI:0018- two hybrid	GO:0045892;GO:0005515;GO:0051098;GO:0051090;GO:0005634	negative regulation of transcription, DNA-templated;protein binding;regulation of binding;regulation of sequence-specific DNA binding transcription factor activity;nucleus	11.02.03.04.03;16.01;18.01.07;18.02.09;70.10	transcription repression;protein binding;regulation by binding / dissociation;regulator of transcription factor;nucleus	9874198	Transducin-like enhancer protein 1	TLE1	None	None	None	TLE1 dimer has no DNA-binding ability but can be recuited to specific DNA sites through interaction with DNA-binding proteins.	Homo sapiens (Human)	1	1	2160	0.612592172433352	1.63240740740741	0	Cal33-HSC6
3135	TLE1 corepressor complex (MASH1 promoter-corepressor complex)	Human	None	brain	P06748;P09874;P19338;P34932;Q02880;Q04724;Q15233;Q92878	4869;142;4691;3308;7155;7088;4841;10111	MI:0071- molecular sieving	GO:0045892;GO:0005515;GO:0003677;GO:0051098;GO:0051090;GO:0030182;GO:0005634	negative regulation of transcription, DNA-templated;protein binding;DNA binding;regulation of binding;regulation of sequence-specific DNA binding transcription factor activity;neuron differentiation;nucleus	11.02.03.04.03;16.01;16.03.01;18.01.07;18.02.09;43.03.13;70.10	transcription repression;protein binding;DNA binding;regulation by binding / dissociation;regulator of transcription factor;neuron;nucleus	15607978	Nucleophosmin ;Poly [ADP-ribose] polymerase 1;Nucleolin ;Heat shock 70 kDa protein 4;DNA topoisomerase 2-beta ;Transducin-like enhancer protein 1;Non-POU domain-containing octamer-binding protein;DNA repair protein RAD50	NPM1;PARP1;NCL;HSPA4;TOP2B;TLE1;NONO;RAD50	NPM;ADPRT PPOL;;APG2;;None;NRB54;	None	None	The TLE1 complex is required for HES1-mediated transcription repression. PARP1 is inactive in the TLE1 complex. After Ca(2+) induction, kinase CaMKII-delta activates PARP1 leading to dismissal of the TLE1 corepresspor complex from HES1.	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	8	7	2160	4.90073737946682	1.42835648148148	0.019732697556918	Cal33-HSC6
3155	Bipartite complex (TFC4, CTNNB1)	Human	None	None	P35222;Q9NQB0	1499;6934	MI:0019- coimmunoprecipitation	GO:0006351;GO:0016055	transcription, DNA-templated;Wnt signaling pathway	11;30.05.02.20	TRANSCRIPTION;Wnt signalling pathway	17072303	Catenin beta-1;Transcription factor 7-like 2	CTNNB1;TCF7L2	CTNNB;TCF4	None	None	As a consequence of engaging the canonical Wnt pathway, a beta-catenin-T-cell factor (TCF) transcriptional complex is generated, which has been postulated to trigger the epithelial-mesenchymal transition (EMT) that characterizes the tissue-invasive phenotype of breast cancer.	Homo sapiens (Human);Homo sapiens (Human)	2	2	2160	1.2251843448667	1.63240740740741	0	Cal33-HSC6
3168	DAXX-AXIN complex	Human	None	HEK 293T cells	O15169;Q9UER7	8312;1616	MI:0007- anti tag coimmunoprecipitation	GO:0051098;GO:0005515;GO:0019209;GO:0051090;GO:0009314;GO:0006915	regulation of binding;protein binding;kinase activator activity;regulation of sequence-specific DNA binding transcription factor activity;response to radiation;apoptotic process	18.01.07;16.01;18.02.01.01.05;18.02.09;32.01.13;40.10.02	regulation by binding / dissociation;protein binding;kinase activator;regulator of transcription factor;electromagnetic waves stress response (e.g. UV, X-ray);apoptosis (type I programmed cell death)	17210684	Axin-1 ;Death domain-associated protein 6	AXIN1;DAXX	AXIN;BING2 DAP6	None	None	The Daxx-Axin complex formation is enhanced by UV-irradiation.	Homo sapiens (Human);Homo sapiens (Human)	2	2	2160	1.2251843448667	1.63240740740741	0	Cal33-HSC6
3170	Daxx-Axin-p53 complex	Human	None	HEK 293T cells	O15169;P04637;Q9UER7	8312;7157;1616	MI:0007- anti tag coimmunoprecipitation	GO:2001141;GO:0006355;GO:0009314;GO:0006915;GO:0005634	regulation of RNA biosynthetic process;regulation of transcription, DNA-templated;response to radiation;apoptotic process;nucleus	11.02.03.04;32.01.13;40.10.02;70.10	transcriptional control;electromagnetic waves stress response (e.g. UV, X-ray);apoptosis (type I programmed cell death);nucleus	17210684	Axin-1 ;Cellular tumor antigen p53;Death domain-associated protein 6	AXIN1;TP53;DAXX	AXIN;P53;BING2 DAP6	None	None	Axin enhances the interaction between DAXX and p53 in a dose-dependent manner. DAXX does not directly interact with p53, but through a bridge by Axin. DAXX-Axin-p53 complex promotes HIPK2 phosphorylation of p53 at Ser(46).	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	3	3	2160	1.83777651730006	1.63240740740741	0	Cal33-HSC6
3172	NUMB-TP53-MDM2 complex	Human	None	None	P04637;P49757;Q00987	7157;8650;4193	MI:0019- coimmunoprecipitation	GO:0005515;GO:0007219;GO:0023052	protein binding;Notch signaling pathway;signaling	16.01;30.05.02.14;30.01	protein binding;Notch-receptor signalling pathway;cellular signalling	18172499	Cellular tumor antigen p53;Protein numb homolog;E3 ubiquitin-protein ligase Mdm2	TP53;NUMB;MDM2	P53;None;	In breast cancers, loss of NUMB expression causes increased activity of the receptor NOTCH. Thus, in these cancers, a single event-loss of NUMB expression determines activation of an oncogene (NOTCH) and attenuation of the p53 tumour suppressor pathway.	None	NUMB enters in a tricomplex with p53 and the E3 ubiquitin ligase MDM2, thereby preventing ubiquitination and degradation of p53. This results in increased p53 protein levels and activity, and in regulation of p53-dependent phenotypes.	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	3	3	2160	1.83777651730006	1.63240740740741	0	Cal33-HSC6
3173	CIN85 homotetramer complex	Human	None	None	Q96B97	30011	MI:0031- protein cross-linking with a bifunctional reagent	GO:0007169	transmembrane receptor protein tyrosine kinase signaling pathway	30.05.01.12	transmembrane receptor protein tyrosine kinase signalling pathways	11071869	SH3 domain-containing kinase-binding protein 1	SH3KBP1	CIN85	None	None	CIN85 interacted with itself via its coiledcoil region, regardless of EGF stimulation.	Homo sapiens (Human)	1	1	2160	0.612592172433352	1.63240740740741	0	Cal33-HSC6
3176	USP1-UAF1 complex	Human	None	HeLa cells	O94782;Q8TAF3	7398;57599	MI:0004-affinity chromatography technologies;MI:0006-anti bait coimmunoprecipitation	GO:0016579;GO:0006974;GO:0005634	protein deubiquitination;cellular response to DNA damage stimulus;nucleus	14.07.05;32.01.09;70.10	modification by ubiquitination, deubiquitination;DNA damage response;nucleus	18082604	Ubiquitin carboxyl-terminal hydrolase 1;WD repeat-containing protein 48	USP1;WDR48	UBP;KIAA1449, UAF1	This complex regulates the Fanconi anemia (OMIM:227646) pathway by deubiquitinating FANCD2.	None	The active USP1-UAF1 complex deubiquitinates FANCD2 both as a dimeric complex and a ternary complex containing autocleaved USP1.	Homo sapiens (Human);Homo sapiens (Human)	2	2	2160	1.2251843448667	1.63240740740741	0	Cal33-HSC6
3269	RB1-HDAC1-BRG1 complex	Human	None	None	P06400;P51532;Q13547	5925;6597;3065	MI:0007- anti tag coimmunoprecipitation	GO:0006265;GO:0007050;GO:0045892;GO:0051276;GO:0005634	DNA topological change;cell cycle arrest;negative regulation of transcription, DNA-templated;chromosome organization;nucleus	10.01.09.05;10.03.01.02;11.02.03.04.03;42.10.03;70.10	DNA conformation modification (e.g. chromatin);cell cycle arrest;transcription repression;organization of chromosome structure;nucleus	10778858	Retinoblastoma-associated protein ;Transcription activator BRG1;Histone deacetylase 1	RB1;SMARCA4;HDAC1	;BAF190A BRG1 SNF2B SNF2L4;RPD3L1	None	None	Rb forms a repressor containing histone deacetylase (HDAC) and the hSWI/SNF nucleosome remodeling complex, which inhibits transcription of genes for cyclins E and A and arrests cells in the G1 phase of the cell cycle.	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	3	3	2160	1.83777651730006	1.63240740740741	0	Cal33-HSC6
3852	Rb-HDAC1 complex	Mammalia	None	CV-1 cells	P06400;Q13547	5925;3065	MI:0006- anti bait coimmunoprecipitation	GO:0006265;GO:0000082;GO:0045892;GO:0006473;GO:0006476;GO:0051276;GO:0005634	DNA topological change;G1/S transition of mitotic cell cycle;negative regulation of transcription, DNA-templated;protein acetylation;protein deacetylation;chromosome organization;nucleus	10.01.09.05;10.03.01.01.03;11.02.03.04.03;14.07.04;42.10.03;70.10	DNA conformation modification (e.g. chromatin);G1/S transition of mitotic cell cycle;transcription repression;modification by acetylation, deacetylation;organization of chromosome structure;nucleus	9491888	Retinoblastoma-associated protein ;Histone deacetylase 1	RB1;HDAC1	;RPD3L1	None	None	The interaction was analyzed in CV-1 cells expressing a mixture of endogenous and transfected proteins. H. sapiens is used as model organism for annotation of the subunits.	Homo sapiens (Human);Homo sapiens (Human)	2	2	2160	1.2251843448667	1.63240740740741	0	Cal33-HSC6
3853	Rb-HDAC1 complex	Human	None	None	P06400;Q13547	5925;3065	MI:0007- anti tag coimmunoprecipitation	GO:0006265;GO:0000082;GO:0045892;GO:0006473;GO:0006476;GO:0051276;GO:0005634	DNA topological change;G1/S transition of mitotic cell cycle;negative regulation of transcription, DNA-templated;protein acetylation;protein deacetylation;chromosome organization;nucleus	10.01.09.05;10.03.01.01.03;11.02.03.04.03;14.07.04;42.10.03;70.10	DNA conformation modification (e.g. chromatin);G1/S transition of mitotic cell cycle;transcription repression;modification by acetylation, deacetylation;organization of chromosome structure;nucleus	9491888	Retinoblastoma-associated protein ;Histone deacetylase 1	RB1;HDAC1	;RPD3L1	None	None	None	Homo sapiens (Human);Homo sapiens (Human)	2	2	2160	1.2251843448667	1.63240740740741	0	Cal33-HSC6
4096	Catenin (alpha) - catenin (beta) complex	Human	None	None	P35221;P35222	1495;1499	MI:0019- coimmunoprecipitation	GO:0023052;GO:0007155	signaling;cell adhesion	30.01;34.07	cellular signalling;cell adhesion	14993280	Catenin alpha-1 ;Catenin beta-1	CTNNA1;CTNNB1	;CTNNB	None	None	None	Homo sapiens (Human);Homo sapiens (Human)	2	2	2160	1.2251843448667	1.63240740740741	0	Cal33-HSC6
4216	GR-hnRNP U complex	Human	None	None	P04150;Q00839	2908;3192	MI:0019- coimmunoprecipitation; MI:0004- affinity chromatography technologies	GO:2001141;GO:0006355	regulation of RNA biosynthetic process;regulation of transcription, DNA-templated	11.02.03.04	transcriptional control	9353307	Glucocorticoid receptor ;Heterogeneous nuclear ribonucleoprotein U	NR3C1;HNRNPU	GRL;HNRPU SAFA U21.1	None	None	The glucocorticoid receptor (GR) is a ligand-dependent transcription factor that is able to modulate gene activity by binding to its response element, interacting with other transcription factors (here = GRIP120 = hnRNP U), and contacting several accessory proteins such as coactivators.	Homo sapiens (Human);Homo sapiens (Human)	2	2	2160	1.2251843448667	1.63240740740741	0	Cal33-HSC6
5146	RB1-TFAP2A complex	Human	None	None	P05549;P06400	7020;5925	MI:0019- coimmunoprecipitation	GO:0045893	positive regulation of transcription, DNA-templated	11.02.03.04.01	transcription activation	9632747	Transcription factor AP-2-alpha ;Retinoblastoma-associated protein	TFAP2A;RB1	AP2TF TFAP2;	None	None	None	Homo sapiens (Human);Homo sapiens (Human)	2	2	2160	1.2251843448667	1.63240740740741	0	Cal33-HSC6
5154	CTCF-nucleophosmin complex	Human	None	None	P06748;P49711	4869;10664	MI:0004- affinity chromatography technologies; MI:0029- cosedimentation through density gradients; MI:0006- anti bait coimmunoprecipitation	GO:2001141;GO:0006355;GO:0005634	regulation of RNA biosynthetic process;regulation of transcription, DNA-templated;nucleus	11.02.03.04;70.10	transcriptional control;nucleus	14759373	Nucleophosmin ;Transcriptional repressor CTCF	NPM1;CTCF	NPM;	None	None	CTCF and nucleophosmin work together as insularors blocking enhancer activity.	Homo sapiens (Human);Homo sapiens (Human)	2	2	2160	1.2251843448667	1.63240740740741	0	Cal33-HSC6
5190	TIAM1-EFNB1-EPHA2 complex	Human	None	COS-1 cells	P29317;P98172;Q13009	1969;1947;7074	MI:0006- anti bait coimmunoprecipitation	GO:0010183;GO:0022008;GO:0048699	pollen tube guidance;neurogenesis;generation of neurons	40.01.03.03;41.05.13	guidance of longitudinal cell extension (e.g. pollen tube guidance, axonal pathfinding);neurogenesis	14988728	Ephrin type-A receptor 2 ;Ephrin-B1 ;T-lymphoma invasion and metastasis-inducing protein 1	EPHA2;EFNB1;TIAM1	ECK;EFL3 EPLG2 LERK2;	None	None	None	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	3	3	2160	1.83777651730006	1.63240740740741	0	Cal33-HSC6
5281	Cell-cell junction complex (CDH1-CTNNB1)	Human	None	None	P12830;P35222	999;1499	MI:0019- coimmunoprecipitation	GO:0023052;GO:0007043	signaling;cell-cell junction assembly	30.01;42.06.04	cellular signalling;intercellular junction (gap junction/adherens junction)	16184169	Cadherin-1;Catenin beta-1	CDH1;CTNNB1	CDHE UVO;CTNNB	None	None	None	Homo sapiens (Human);Homo sapiens (Human)	2	2	2160	1.2251843448667	1.63240740740741	0	Cal33-HSC6
5318	DDEF1-CTTN-PXN complex	Human	None	MDA-MB-231 cells, 4T1-Luc cells	P49023;Q14247;Q9ULH1	5829;2017;50807	MI:0006- anti bait coimmunoprecipitation	GO:0007010	cytoskeleton organization	42.04	cytoskeleton/structural proteins	15719014	Paxillin;Src substrate cortactin;Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 1	PXN;CTTN;ASAP1	;EMS1;DDEF1 KIAA1249	None	None	This co-precipitation was only detected in highly invasive cells, such as MDA-MB-231 and 4T1/luc, but was undetectable in weak or noninvasive cells, such as MDA-MB-468 and MCF7, as well as in normal mammary epithelial cells. The authors describe that AMAP1 bridges cortactin and paxillin in highly invasive cells.	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	3	3	2160	1.83777651730006	1.63240740740741	0	Cal33-HSC6
5363	Actin-ribonucleoprotein complex (POLR2A, GTF2F1, HNRNPU)	Human	None	None	P24928;P35269;Q00839	5430;2962;3192	MI:0019- coimmunoprecipitation	GO:0006351	transcription, DNA-templated	11	TRANSCRIPTION	15711563	DNA-directed RNA polymerase II subunit RPB1;General transcription factor IIF subunit 1;Heterogeneous nuclear ribonucleoprotein U	POLR2A;GTF2F1;HNRNPU	POLR2;RAP74;HNRPU SAFA U21.1	None	None	None	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	3	3	2160	1.83777651730006	1.63240740740741	0	Cal33-HSC6
5643	ESPL1-CDC2 complex	Human	None	None	P06493;Q14674	983;9700	MI:0019- coimmunoprecipitation	GO:0000280;GO:0007059	nuclear division;chromosome segregation	10.03.04.07;10.03.04.05	nuclear division;chromosome segregation/division	15989971	Cyclin-dependent kinase 1 ;Separin	CDK1;ESPL1	CDC2 CDC28A CDKN1 P34CDC2;ESP1 KIAA0165	None	None	None	Homo sapiens (Human);Homo sapiens (Human)	2	2	2160	1.2251843448667	1.63240740740741	0	Cal33-HSC6
5694	Nucleolar remodeling complex (NoRC complex)	Human	None	None	O60264;Q9UIF9	8467;11176	MI:0019- coimmunoprecipitation	GO:0006265;GO:0009303;GO:0051276	DNA topological change;rRNA transcription;chromosome organization	10.01.09.05;11.02.01;42.10.03	DNA conformation modification (e.g. chromatin);rRNA synthesis;organization of chromosome structure	16085498	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5;Bromodomain adjacent to zinc finger domain protein 2A	SMARCA5;BAZ2A	SNF2H WCRF135;KIAA0314 TIP5	None	None	None	Homo sapiens (Human);Homo sapiens (Human)	2	2	2160	1.2251843448667	1.63240740740741	0	Cal33-HSC6
5730	IKBKG homotrimer complex	Human	None	None	Q9Y6K9	8517	MI:0018- two hybrid; MI:0030- cross-linking studies	GO:0030234;GO:0050790	enzyme regulator activity;regulation of catalytic activity	18.02.01	enzymatic activity regulation / enzyme regulator	12435599	NF-kappa-B essential modulator	IKBKG	FIP3, NEMO	None	None	None	Homo sapiens (Human)	1	1	2160	0.612592172433352	1.63240740740741	0	Cal33-HSC6
5759	PLXNA3-RANBPM complex	Human	None	HEK 293T cells	P51805;Q96S59	55558;10048	MI:0007- anti tag coimmunoprecipitation	GO:0000301;GO:0023052;GO:0010183	retrograde transport, vesicle recycling within Golgi;signaling;pollen tube guidance	20.09.07.07;30.01;40.01.03.03	retrograde transport;cellular signalling;guidance of longitudinal cell extension (e.g. pollen tube guidance, axonal pathfinding)	16672672	Plexin-A3 ;Ran-binding protein 9	PLXNA3;RANBP9	PLXN4 SEX;RANBPM	None	None	RanBPM has the potential to link Plexin-A receptors to retrograde transport and microtubule function in axonal guidance.	Homo sapiens (Human);Homo sapiens (Human)	2	2	2160	1.2251843448667	1.63240740740741	0	Cal33-HSC6
5827	IKBKG tetramer complex	Human	None	HeLa cells	Q9Y6K9	8517	MI:0030- cross-linking studies	GO:0007249	I-kappaB kinase/NF-kappaB signaling	30.01.05.01.04	NIK-I-kappaB/NF-kappaB cascade	12612076	NF-kappa-B essential modulator	IKBKG	FIP3, NEMO	None	None	Cross link agent EGS appears to cross-link preferentially the IKK-gamma subunits in the IKK-alpha-IKK-beta-IKK-gamma holocomplex.	Homo sapiens (Human)	1	1	2160	0.612592172433352	1.63240740740741	0	Cal33-HSC6
5918	KSR1 homooligomer complex	Human	None	HEK 293 cells	Q8IVT5	8844	MI:0007- anti tag coimmunoprecipitation	GO:0000165	MAPK cascade	30.01.05.01.03	MAPKKK cascade	18332145	Kinase suppressor of Ras 1	KSR1	KSR	None	None	The authors found that KSR1 homo-oligomerization is required to couple distinct KSR\u00b7MEK and KSR\u00b7B-Raf complexes to allow MEK activation. IMP (the Ras effector and ubiquitin-protein isopeptide ligase family member) association blocks KSR1 homo-oligomerization.	Homo sapiens (Human)	1	1	2160	0.612592172433352	1.63240740740741	0	Cal33-HSC6
5923	RAF1-BRAF complex, RAS stimulated	Human	None	Cos cells	P04049;P15056	5894;673	MI:0007- anti tag coimmunoprecipitation	GO:0023052	signaling	30.01	cellular signalling	16364920	RAF proto-oncogene serine/threonine-protein kinase;Serine/threonine-protein kinase B-raf	RAF1;BRAF	RAF;BRAF1, RAFB1	None	None	The authors found that C-RAF binds to B-RAF only under activating conditions, whereas mutant B-RAF binds to C-RAF constitutively. Additionally they showed that wild-type B-RAF can also activate C-RAF, but that C-RAF does not activate B-RAF.	Homo sapiens (Human);Homo sapiens (Human)	2	2	2160	1.2251843448667	1.63240740740741	0	Cal33-HSC6
5924	RAF1-CNK1 complex, RAS stimulated	Human	None	HEK 293T cells	P04049;Q969H4	5894;10256	MI:0007- anti tag coimmunoprecipitation	GO:0023052	signaling	30.01	cellular signalling	15845549	RAF proto-oncogene serine/threonine-protein kinase;Connector enhancer of kinase suppressor of ras 1	RAF1;CNKSR1	RAF;CNK1	None	None	The authors described that the interaction between the wild-type proteins of Raf and CNK was detectable but weak. Further they showed that coexpression of activated RasV12 enhanced the association between the two proteins, indicating that Raf-1 preactivated by RasV12 undergoes a conformational change that improves its binding to CNK1.	Homo sapiens (Human);Homo sapiens (Human)	2	2	2160	1.2251843448667	1.63240740740741	0	Cal33-HSC6
5925	BRAF-CNK1 complex, not RAS stimulated	Human	None	HEK 293T cells	P15056;Q969H4	673;10256	MI:0007- anti tag coimmunoprecipitation	GO:0023052	signaling	30.01	cellular signalling	15845549	Serine/threonine-protein kinase B-raf;Connector enhancer of kinase suppressor of ras 1	BRAF;CNKSR1	BRAF1, RAFB1;CNK1	None	None	The authors showed that in contrast to Raf-1, B-Raf bound to CNK1 without the coexpression of activated Ras.	Homo sapiens (Human);Homo sapiens (Human)	2	2	2160	1.2251843448667	1.63240740740741	0	Cal33-HSC6
5926	CNK1 homodimer complex	Human	None	HEK 293T cells	Q969H4	10256	MI:0007- anti tag coimmunoprecipitation	GO:0023052	signaling	30.01	cellular signalling	15845549	Connector enhancer of kinase suppressor of ras 1	CNKSR1	CNK1	None	None	The authors showed that coexpression of activators of the MAP kinase pathway such as RasV12 or the constitutively active MEK mutant MEK-Glu-217/Glu-221  strongly induced dimerization of the CNK proteins.	Homo sapiens (Human)	1	1	2160	0.612592172433352	1.63240740740741	0	Cal33-HSC6
6072	TRA2B1-SRp30c-SRp55 complex	Human	None	None	P62995;Q13242;Q13247	None;None;None	MI:0019-coimmunoprecipitation	GO:0043484;GO:0048024	regulation of RNA splicing;regulation of mRNA splicing, via spliceosome	11.04.03.01.10	regulation of splicing	15695522	Transformer-2 protein homolog beta;Serine/arginine-rich splicing factor 9;Serine/arginine-rich splicing factor 6	TRA2B;SRSF9;SRSF6	SFRS10;SFRS9 SRP30C;SFRS6 SRP55	None	TRA2B1 variant was used.	SRp30c is also known as SRSF9, and SRp55 as SRSF6. To confirm that the three factors can act as a complex, co-immunoprecipitations of the three proteins were done. It could be shown that htra2beta1 (a variant of TRA2B) interacts with SRp55 and that SRp30c interacts with both SRp55 and htra2beta1.	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	3	3	2160	1.83777651730006	1.63240740740741	0	Cal33-HSC6
6073	SRp30c-SRp55 complex	Human	None	None	Q13242;Q13247	None;None	MI:0019-coimmunoprecipitation	GO:0043484;GO:0048024	regulation of RNA splicing;regulation of mRNA splicing, via spliceosome	11.04.03.01.10	regulation of splicing	15695522	Serine/arginine-rich splicing factor 9;Serine/arginine-rich splicing factor 6	SRSF9;SRSF6	SFRS9 SRP30C;SFRS6 SRP55	None	None	Tau exons 2 and 10, which are misregulated in neurodegenerative diseases, are partly regulated by silencers which bind a SRp30c-SRp55 complex that either recruits or antagonizes htra2beta1 (a variant of TRA2B).	Homo sapiens (Human);Homo sapiens (Human)	2	2	2160	1.2251843448667	1.63240740740741	0	Cal33-HSC6
6127	DAXX-MDM2-USP7 complex	Human	None	HCT116 cells	Q00987;Q93009;Q9UER7	4193;7874;1616	MI:0019- coimmunoprecipitation	GO:0042769;GO:0061136;GO:0005654	DNA damage response, detection of DNA damage;regulation of proteasomal protein catabolic process;nucleoplasm	None	None	16845383	E3 ubiquitin-protein ligase Mdm2 ;Ubiquitin carboxyl-terminal hydrolase 7 ;Death domain-associated protein 6	MDM2;USP7;DAXX	;HAUSP;BING2 DAP6	None	None	None	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	3	3	2160	1.83777651730006	1.63240740740741	0	Cal33-HSC6
6187	STIP-USP7-Mdm2 complex	Human	TFIP11-USP7-MDM2 complex	O2-OS cells	Q00987;Q93009;Q9UBB9	4193;7874;None	MI:0019- coimmunoprecipitation	GO:0050821	protein stabilization	14.01	protein folding and stabilization	26460617	E3 ubiquitin-protein ligase Mdm2 ;Ubiquitin carboxyl-terminal hydrolase 7 ;Tuftelin-interacting protein 11	MDM2;USP7;TFIP11	;HAUSP;STIP	None	None	None	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	3	3	2160	1.83777651730006	1.63240740740741	0	Cal33-HSC6
6188	STIP-USP7-p53 complex	Human	TFIP11-USP7-TP53 complex	U2-OS cells	P04637;Q93009;Q9UBB9	7157;7874;None	MI:0019- coimmunoprecipitation	GO:0050821;GO:0005654	protein stabilization;nucleoplasm	14.01	protein folding and stabilization	26460617	Cellular tumor antigen p53;Ubiquitin carboxyl-terminal hydrolase 7 ;Tuftelin-interacting protein 11	TP53;USP7;TFIP11	P53;HAUSP;STIP	None	None	None	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	3	3	2160	1.83777651730006	1.63240740740741	0	Cal33-HSC6
