ComplexID	ComplexName	Organism	Synonyms	Cell.line	subunits.UniProt.IDs.	subunits.Entrez.IDs.	Protein.complex.purification.method	GO.ID	GO.description	FunCat.ID	FunCat.description	PubMed.ID	subunits.Protein.name.	subunits.Gene.name.	subunits.Gene.name.syn.	Disease.comment	Subunits.comment	Complex.comment	SWISSPROT.organism	Num.Uniprot.IDs	MyListOverlap	querysize	expected	FCEnrichment	pvalue	Comparisons
3053	mSin3A-HDAC1-HDAC2 complex	Human	None	None	Q13547;Q92769;Q96ST3	3065;3066;25942	MI:0006- anti bait coimmunoprecipitation	GO:0006265;GO:0045892;GO:0006473;GO:0006476;GO:0051276;GO:0005634	DNA topological change;negative regulation of transcription, DNA-templated;protein acetylation;protein deacetylation;chromosome organization;nucleus	10.01.09.05;11.02.03.04.03;14.07.04;42.10.03;70.10	DNA conformation modification (e.g. chromatin);transcription repression;modification by acetylation, deacetylation;organization of chromosome structure;nucleus	9150134	Histone deacetylase 1;Histone deacetylase 2;Paired amphipathic helix protein Sin3a	HDAC1;HDAC2;SIN3A	RPD3L1;None;None	None	None	None	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	3	3	1377	1.17158252977879	2.56063907044299	0	Cal33-HSC6
3056	Microprocessor complex	Human	small Drosha complex (DGCR8-DROSHA)	None	Q8WYQ5;Q9NRR4	54487;29102	MI:0007- anti tag coimmunoprecipitation; MI:0071- molecular sieving	GO:0006396;GO:0003723;GO:0005634	RNA processing;RNA binding;nucleus	11.04;16.03.03;70.10	RNA processing;RNA binding;nucleus	15531877	Microprocessor complex subunit DGCR8 ;Ribonuclease 3	DGCR8;DROSHA	C22orf12 DGCRK6;RN3 RNASE3L RNASEN	DGCR8 is deleted in DiGeorge syndrome.	None	This complex is responsible for pre-miRNA processing.	Homo sapiens (Human);Homo sapiens (Human)	2	2	1377	0.781055019852524	2.56063907044299	0	Cal33-HSC6
3078	DGCR8-NCL complex	Human	None	None	P19338;Q8WYQ5	4691;54487	MI:0007- anti tag coimmunoprecipitation; MI:0416- fluorescence microscopy	GO:0006396;GO:0003723;GO:0005730	RNA processing;RNA binding;nucleolus	11.04;16.03.03;70.10.07	RNA processing;RNA binding;nucleolus	17765891	Nucleolin ;Microprocessor complex subunit DGCR8	NCL;DGCR8	;C22orf12 DGCRK6	None	None	The authors demonstrated that certain RNA may be involved in the interaction between DGCR8 and Nucleolin, and removal of RNA induces dissociation of these two proteins. The results suggest that DGCR8 may be involved in maturation of miRNA at the nucleolus and nucleoplasm with Nucleolin.	Homo sapiens (Human);Homo sapiens (Human)	2	2	1377	0.781055019852524	2.56063907044299	0	Cal33-HSC6
3079	DGCR8-ILF3 complex	Human	None	None	Q12906;Q8WYQ5	3609;54487	MI:0019- coimmunoprecipitation	GO:0006396;GO:0003723;GO:0005730	RNA processing;RNA binding;nucleolus	11.04;16.03.03;70.10.07	RNA processing;RNA binding;nucleolus	17765891	Interleukin enhancer-binding factor 3 ;Microprocessor complex subunit DGCR8	ILF3;DGCR8	DRBF MPHOSPH4 NF90;C22orf12 DGCRK6	None	None	The authors found that ILF3 is associated with both DGCR8 and Exportin5 (XPO5), although DGCR8 is not associated with XPO5.	Homo sapiens (Human);Homo sapiens (Human)	2	2	1377	0.781055019852524	2.56063907044299	0	Cal33-HSC6
3081	Microprocessor complex	Human	small Drosha complex (DGCR8-DROSHA)	None	Q8WYQ5;Q9NRR4	54487;29102	MI:0007- anti tag coimmunoprecipitation; MI:0416- fluorescence microscopy	GO:0006396;GO:0003723;GO:0005730	RNA processing;RNA binding;nucleolus	11.04;16.03.03;70.10.07	RNA processing;RNA binding;nucleolus	17765891	Microprocessor complex subunit DGCR8 ;Ribonuclease 3	DGCR8;DROSHA	C22orf12 DGCRK6;RN3 RNASE3L RNASEN	DGCR8 is deleted in DiGeorge syndrome.	None	The authors speculate that DGCR8 might play a significant role in the pri-miRNA recognition before interacting with DROSHA. In the coimmunoprecipitation assay DROSHA is seen as three isoforms (DROSHA-a, -b, -c).	Homo sapiens (Human);Homo sapiens (Human)	2	2	1377	0.781055019852524	2.56063907044299	0	Cal33-HSC6
3125	TLE1 homodimer complex	Human	None	None	Q04724	7088	MI:0018- two hybrid	GO:0045892;GO:0005515;GO:0051098;GO:0051090;GO:0005634	negative regulation of transcription, DNA-templated;protein binding;regulation of binding;regulation of sequence-specific DNA binding transcription factor activity;nucleus	11.02.03.04.03;16.01;18.01.07;18.02.09;70.10	transcription repression;protein binding;regulation by binding / dissociation;regulator of transcription factor;nucleus	9874198	Transducin-like enhancer protein 1	TLE1	None	None	None	TLE1 dimer has no DNA-binding ability but can be recuited to specific DNA sites through interaction with DNA-binding proteins.	Homo sapiens (Human)	1	1	1377	0.390527509926262	2.56063907044299	0	Cal33-HSC6
3135	TLE1 corepressor complex (MASH1 promoter-corepressor complex)	Human	None	brain	P06748;P09874;P19338;P34932;Q02880;Q04724;Q15233;Q92878	4869;142;4691;3308;7155;7088;4841;10111	MI:0071- molecular sieving	GO:0045892;GO:0005515;GO:0003677;GO:0051098;GO:0051090;GO:0030182;GO:0005634	negative regulation of transcription, DNA-templated;protein binding;DNA binding;regulation of binding;regulation of sequence-specific DNA binding transcription factor activity;neuron differentiation;nucleus	11.02.03.04.03;16.01;16.03.01;18.01.07;18.02.09;43.03.13;70.10	transcription repression;protein binding;DNA binding;regulation by binding / dissociation;regulator of transcription factor;neuron;nucleus	15607978	Nucleophosmin ;Poly [ADP-ribose] polymerase 1;Nucleolin ;Heat shock 70 kDa protein 4;DNA topoisomerase 2-beta ;Transducin-like enhancer protein 1;Non-POU domain-containing octamer-binding protein;DNA repair protein RAD50	NPM1;PARP1;NCL;HSPA4;TOP2B;TLE1;NONO;RAD50	NPM;ADPRT PPOL;;APG2;;None;NRB54;	None	None	The TLE1 complex is required for HES1-mediated transcription repression. PARP1 is inactive in the TLE1 complex. After Ca(2+) induction, kinase CaMKII-delta activates PARP1 leading to dismissal of the TLE1 corepresspor complex from HES1.	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	8	6	1377	3.1242200794101	1.92047930283224	0.00723971379205468	Cal33-HSC6
3155	Bipartite complex (TFC4, CTNNB1)	Human	None	None	P35222;Q9NQB0	1499;6934	MI:0019- coimmunoprecipitation	GO:0006351;GO:0016055	transcription, DNA-templated;Wnt signaling pathway	11;30.05.02.20	TRANSCRIPTION;Wnt signalling pathway	17072303	Catenin beta-1;Transcription factor 7-like 2	CTNNB1;TCF7L2	CTNNB;TCF4	None	None	As a consequence of engaging the canonical Wnt pathway, a beta-catenin-T-cell factor (TCF) transcriptional complex is generated, which has been postulated to trigger the epithelial-mesenchymal transition (EMT) that characterizes the tissue-invasive phenotype of breast cancer.	Homo sapiens (Human);Homo sapiens (Human)	2	2	1377	0.781055019852524	2.56063907044299	0	Cal33-HSC6
3167	NCOR-SIN3-HDAC-HESX1 complex	Human	None	None	O75182;Q13547;Q92769;Q96ST3;Q9UBX0;Q9Y618	23309;3065;3066;25942;8820;9612	MI:0007- anti tag coimmunoprecipitation	GO:0006265;GO:0045892;GO:0006473;GO:0006476;GO:0003677;GO:0007219;GO:0051276;GO:0005634;GO:0021983	DNA topological change;negative regulation of transcription, DNA-templated;protein acetylation;protein deacetylation;DNA binding;Notch signaling pathway;chromosome organization;nucleus;pituitary gland development	10.01.09.05;11.02.03.04.03;14.07.04;16.03.01;30.05.02.14;42.10.03;70.10	DNA conformation modification (e.g. chromatin);transcription repression;modification by acetylation, deacetylation;DNA binding;Notch-receptor signalling pathway;organization of chromosome structure;nucleus	11731482	Paired amphipathic helix protein Sin3b;Histone deacetylase 1;Histone deacetylase 2;Paired amphipathic helix protein Sin3a;Homeobox expressed in ES cells 1 ;Nuclear receptor corepressor 2	SIN3B;HDAC1;HDAC2;SIN3A;HESX1;NCOR2	KIAA0700;RPD3L1;None;None;HANF;CTG26	None	None	HESX1 recruits the N-Cor-SIN3-HDAC complex to specific promoters during pituitary organogenesis.	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	6	5	1377	2.34316505955757	2.13386589203583	0.00352387995083272	Cal33-HSC6
3173	CIN85 homotetramer complex	Human	None	None	Q96B97	30011	MI:0031- protein cross-linking with a bifunctional reagent	GO:0007169	transmembrane receptor protein tyrosine kinase signaling pathway	30.05.01.12	transmembrane receptor protein tyrosine kinase signalling pathways	11071869	SH3 domain-containing kinase-binding protein 1	SH3KBP1	CIN85	None	None	CIN85 interacted with itself via its coiledcoil region, regardless of EGF stimulation.	Homo sapiens (Human)	1	1	1377	0.390527509926262	2.56063907044299	0	Cal33-HSC6
3176	USP1-UAF1 complex	Human	None	HeLa cells	O94782;Q8TAF3	7398;57599	MI:0004-affinity chromatography technologies;MI:0006-anti bait coimmunoprecipitation	GO:0016579;GO:0006974;GO:0005634	protein deubiquitination;cellular response to DNA damage stimulus;nucleus	14.07.05;32.01.09;70.10	modification by ubiquitination, deubiquitination;DNA damage response;nucleus	18082604	Ubiquitin carboxyl-terminal hydrolase 1;WD repeat-containing protein 48	USP1;WDR48	UBP;KIAA1449, UAF1	This complex regulates the Fanconi anemia (OMIM:227646) pathway by deubiquitinating FANCD2.	None	The active USP1-UAF1 complex deubiquitinates FANCD2 both as a dimeric complex and a ternary complex containing autocleaved USP1.	Homo sapiens (Human);Homo sapiens (Human)	2	2	1377	0.781055019852524	2.56063907044299	0	Cal33-HSC6
3263	HERP1/HEY2-NCOR-SIN3A complex	Human	None	None	Q13547;Q96ST3;Q9UBP5;Q9Y618	3065;25942;23493;9612	MI:0007- anti tag coimmunoprecipitation	GO:0006265;GO:0045892;GO:0003677;GO:0051276;GO:0005634	DNA topological change;negative regulation of transcription, DNA-templated;DNA binding;chromosome organization;nucleus	10.01.09.05;11.02.03.04.03;16.03.01;42.10.03;70.10	DNA conformation modification (e.g. chromatin);transcription repression;DNA binding;organization of chromosome structure;nucleus	11486045	Histone deacetylase 1;Paired amphipathic helix protein Sin3a;Hairy/enhancer-of-split related with YRPW motif protein 2 ;Nuclear receptor corepressor 2	HDAC1;SIN3A;HEY2;NCOR2	RPD3L1;None;BHLHB32 CHF1 GRL HERP HERP1 HRT2;CTG26	None	The authors state that SIN3A is part of the SIN3A complex, described in PMID:11784859.	HERP1/HEY2 associates with the SIN3A complex.	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	4	3	1377	1.56211003970505	1.92047930283224	0.0231980688384475	Cal33-HSC6
4096	Catenin (alpha) - catenin (beta) complex	Human	None	None	P35221;P35222	1495;1499	MI:0019- coimmunoprecipitation	GO:0023052;GO:0007155	signaling;cell adhesion	30.01;34.07	cellular signalling;cell adhesion	14993280	Catenin alpha-1 ;Catenin beta-1	CTNNA1;CTNNB1	;CTNNB	None	None	None	Homo sapiens (Human);Homo sapiens (Human)	2	2	1377	0.781055019852524	2.56063907044299	0	Cal33-HSC6
4216	GR-hnRNP U complex	Human	None	None	P04150;Q00839	2908;3192	MI:0019- coimmunoprecipitation; MI:0004- affinity chromatography technologies	GO:2001141;GO:0006355	regulation of RNA biosynthetic process;regulation of transcription, DNA-templated	11.02.03.04	transcriptional control	9353307	Glucocorticoid receptor ;Heterogeneous nuclear ribonucleoprotein U	NR3C1;HNRNPU	GRL;HNRPU SAFA U21.1	None	None	The glucocorticoid receptor (GR) is a ligand-dependent transcription factor that is able to modulate gene activity by binding to its response element, interacting with other transcription factors (here = GRIP120 = hnRNP U), and contacting several accessory proteins such as coactivators.	Homo sapiens (Human);Homo sapiens (Human)	2	2	1377	0.781055019852524	2.56063907044299	0	Cal33-HSC6
5154	CTCF-nucleophosmin complex	Human	None	None	P06748;P49711	4869;10664	MI:0004- affinity chromatography technologies; MI:0029- cosedimentation through density gradients; MI:0006- anti bait coimmunoprecipitation	GO:2001141;GO:0006355;GO:0005634	regulation of RNA biosynthetic process;regulation of transcription, DNA-templated;nucleus	11.02.03.04;70.10	transcriptional control;nucleus	14759373	Nucleophosmin ;Transcriptional repressor CTCF	NPM1;CTCF	NPM;	None	None	CTCF and nucleophosmin work together as insularors blocking enhancer activity.	Homo sapiens (Human);Homo sapiens (Human)	2	2	1377	0.781055019852524	2.56063907044299	0	Cal33-HSC6
5190	TIAM1-EFNB1-EPHA2 complex	Human	None	COS-1 cells	P29317;P98172;Q13009	1969;1947;7074	MI:0006- anti bait coimmunoprecipitation	GO:0010183;GO:0022008;GO:0048699	pollen tube guidance;neurogenesis;generation of neurons	40.01.03.03;41.05.13	guidance of longitudinal cell extension (e.g. pollen tube guidance, axonal pathfinding);neurogenesis	14988728	Ephrin type-A receptor 2 ;Ephrin-B1 ;T-lymphoma invasion and metastasis-inducing protein 1	EPHA2;EFNB1;TIAM1	ECK;EFL3 EPLG2 LERK2;	None	None	None	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	3	3	1377	1.17158252977879	2.56063907044299	0	Cal33-HSC6
5281	Cell-cell junction complex (CDH1-CTNNB1)	Human	None	None	P12830;P35222	999;1499	MI:0019- coimmunoprecipitation	GO:0023052;GO:0007043	signaling;cell-cell junction assembly	30.01;42.06.04	cellular signalling;intercellular junction (gap junction/adherens junction)	16184169	Cadherin-1;Catenin beta-1	CDH1;CTNNB1	CDHE UVO;CTNNB	None	None	None	Homo sapiens (Human);Homo sapiens (Human)	2	2	1377	0.781055019852524	2.56063907044299	0	Cal33-HSC6
5318	DDEF1-CTTN-PXN complex	Human	None	MDA-MB-231 cells, 4T1-Luc cells	P49023;Q14247;Q9ULH1	5829;2017;50807	MI:0006- anti bait coimmunoprecipitation	GO:0007010	cytoskeleton organization	42.04	cytoskeleton/structural proteins	15719014	Paxillin;Src substrate cortactin;Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 1	PXN;CTTN;ASAP1	;EMS1;DDEF1 KIAA1249	None	None	This co-precipitation was only detected in highly invasive cells, such as MDA-MB-231 and 4T1/luc, but was undetectable in weak or noninvasive cells, such as MDA-MB-468 and MCF7, as well as in normal mammary epithelial cells. The authors describe that AMAP1 bridges cortactin and paxillin in highly invasive cells.	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	3	3	1377	1.17158252977879	2.56063907044299	0	Cal33-HSC6
5363	Actin-ribonucleoprotein complex (POLR2A, GTF2F1, HNRNPU)	Human	None	None	P24928;P35269;Q00839	5430;2962;3192	MI:0019- coimmunoprecipitation	GO:0006351	transcription, DNA-templated	11	TRANSCRIPTION	15711563	DNA-directed RNA polymerase II subunit RPB1;General transcription factor IIF subunit 1;Heterogeneous nuclear ribonucleoprotein U	POLR2A;GTF2F1;HNRNPU	POLR2;RAP74;HNRPU SAFA U21.1	None	None	None	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	3	3	1377	1.17158252977879	2.56063907044299	0	Cal33-HSC6
5608	Emerin architectural complex	Human	None	None	P02545;P20700;P50402;P60709;Q13287;Q13813	4000;4001;2010;60;9111;6709	MI:0004- affinity chromatography technologies; MI:0071- molecular sieving; MI:0226- ion exchange chromatography	GO:0006997;GO:0005634	nucleus organization;nucleus	42.10;70.10	nucleus;nucleus	17620012	Prelamin-A/C [Cleaved into: Lamin-A/C ;Lamin-B1;Emerin;Actin, cytoplasmic 1;N-myc-interactor ;Spectrin alpha chain, non-erythrocytic 1	LMNA;LMNB1;EMD;ACTB;NMI;SPTAN1	LMN1;LMN2 LMNB;EDMD STA;None;;NEAS SPTA2	Emerin is involved in Emery-Dreifuss muscular dystrophy (EDMD).	None	None	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	6	4	1377	2.34316505955757	1.70709271362866	0.036641159896924	Cal33-HSC6
5694	Nucleolar remodeling complex (NoRC complex)	Human	None	None	O60264;Q9UIF9	8467;11176	MI:0019- coimmunoprecipitation	GO:0006265;GO:0009303;GO:0051276	DNA topological change;rRNA transcription;chromosome organization	10.01.09.05;11.02.01;42.10.03	DNA conformation modification (e.g. chromatin);rRNA synthesis;organization of chromosome structure	16085498	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5;Bromodomain adjacent to zinc finger domain protein 2A	SMARCA5;BAZ2A	SNF2H WCRF135;KIAA0314 TIP5	None	None	None	Homo sapiens (Human);Homo sapiens (Human)	2	2	1377	0.781055019852524	2.56063907044299	0	Cal33-HSC6
5695	TIP5-DNMT-HDAC1 complex	Human	None	None	P26358;Q13547;Q9UBC3;Q9UIF9	1786;3065;1789;11176	MI:0096- pull down	GO:2001141;GO:0006355;GO:0006473;GO:0006476;GO:0003677	regulation of RNA biosynthetic process;regulation of transcription, DNA-templated;protein acetylation;protein deacetylation;DNA binding	11.02.03.04;14.07.04;16.03.01	transcriptional control;modification by acetylation, deacetylation;DNA binding	16085498	DNA ;Histone deacetylase 1;DNA;Bromodomain adjacent to zinc finger domain protein 2A	DNMT1;HDAC1;DNMT3B;BAZ2A	AIM CXXC9 DNMT;RPD3L1;None;KIAA0314 TIP5	None	None	None	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	4	3	1377	1.56211003970505	1.92047930283224	0.0231980688384475	Cal33-HSC6
6072	TRA2B1-SRp30c-SRp55 complex	Human	None	None	P62995;Q13242;Q13247	None;None;None	MI:0019-coimmunoprecipitation	GO:0043484;GO:0048024	regulation of RNA splicing;regulation of mRNA splicing, via spliceosome	11.04.03.01.10	regulation of splicing	15695522	Transformer-2 protein homolog beta;Serine/arginine-rich splicing factor 9;Serine/arginine-rich splicing factor 6	TRA2B;SRSF9;SRSF6	SFRS10;SFRS9 SRP30C;SFRS6 SRP55	None	TRA2B1 variant was used.	SRp30c is also known as SRSF9, and SRp55 as SRSF6. To confirm that the three factors can act as a complex, co-immunoprecipitations of the three proteins were done. It could be shown that htra2beta1 (a variant of TRA2B) interacts with SRp55 and that SRp30c interacts with both SRp55 and htra2beta1.	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	3	3	1377	1.17158252977879	2.56063907044299	0	Cal33-HSC6
6073	SRp30c-SRp55 complex	Human	None	None	Q13242;Q13247	None;None	MI:0019-coimmunoprecipitation	GO:0043484;GO:0048024	regulation of RNA splicing;regulation of mRNA splicing, via spliceosome	11.04.03.01.10	regulation of splicing	15695522	Serine/arginine-rich splicing factor 9;Serine/arginine-rich splicing factor 6	SRSF9;SRSF6	SFRS9 SRP30C;SFRS6 SRP55	None	None	Tau exons 2 and 10, which are misregulated in neurodegenerative diseases, are partly regulated by silencers which bind a SRp30c-SRp55 complex that either recruits or antagonizes htra2beta1 (a variant of TRA2B).	Homo sapiens (Human);Homo sapiens (Human)	2	2	1377	0.781055019852524	2.56063907044299	0	Cal33-HSC6
6127	DAXX-MDM2-USP7 complex	Human	None	HCT116 cells	Q00987;Q93009;Q9UER7	4193;7874;1616	MI:0019- coimmunoprecipitation	GO:0042769;GO:0061136;GO:0005654	DNA damage response, detection of DNA damage;regulation of proteasomal protein catabolic process;nucleoplasm	None	None	16845383	E3 ubiquitin-protein ligase Mdm2 ;Ubiquitin carboxyl-terminal hydrolase 7 ;Death domain-associated protein 6	MDM2;USP7;DAXX	;HAUSP;BING2 DAP6	None	None	None	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	3	3	1377	1.17158252977879	2.56063907044299	0	Cal33-HSC6
6187	STIP-USP7-Mdm2 complex	Human	TFIP11-USP7-MDM2 complex	O2-OS cells	Q00987;Q93009;Q9UBB9	4193;7874;None	MI:0019- coimmunoprecipitation	GO:0050821	protein stabilization	14.01	protein folding and stabilization	26460617	E3 ubiquitin-protein ligase Mdm2 ;Ubiquitin carboxyl-terminal hydrolase 7 ;Tuftelin-interacting protein 11	MDM2;USP7;TFIP11	;HAUSP;STIP	None	None	None	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	3	3	1377	1.17158252977879	2.56063907044299	0	Cal33-HSC6
6194	B-WICH complex	Human	None	HeLa cells	O00159;O60264;O75533;P35659;Q03468;Q9BQG0;Q9NR30;Q9UIG0	4641;8467;23451;7913;2074;10514;9188;9031	MI:0019- coimmunoprecipitation;MI:0226- ion exchange chromatography	GO:0003682;GO:0001035;GO:0005634	chromatin binding;transcription from RNA polymerase III type 3 promoter;nucleus	70.1	nucleus	25883140	Unconventional myosin-Ic ;SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5;Splicing factor 3B subunit 1 ;Protein DEK;DNA excision repair protein ERCC-6 ;Myb-binding protein 1A;Nucleolar RNA helicase 2 ;Tyrosine-protein kinase BAZ1B	MYO1C;SMARCA5;SF3B1;DEK;ERCC6;MYBBP1A;DDX21;BAZ1B	;SNF2H WCRF135;SAP155;;CSB;P160;;WBSC10 WBSCR10 WBSCR9 WSTF	None	None	The 45 S rRNA, the 5 S rRNA, and the 7SL RNA are parts of the B-WICH complex.	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	8	5	1377	3.1242200794101	1.60039941902687	0.0440092285249363	Cal33-HSC6
6334	Afadin-beta-catenin complex	Human	AFDN-CTNNB1 complex	Mesaglial cells	P35222;P55196	1499;4301	MI:0019-coimmunoprecipitation	GO:0098609;GO:0034332	cell-cell adhesion;adherens junction organization	None	None	26568295	Catenin beta-1;Afadin	CTNNB1;AFDN	CTNNB;AF6 MLLT4	Mesangial proliferative nephritis, glomerulonephritis (PMID:26568295).	None	None	Homo sapiens (Human);Homo sapiens (Human)	2	2	1377	0.781055019852524	2.56063907044299	0	Cal33-HSC6
6336	CTNNB1-DNMT1 complex	Human	None	HC-116 cells	P26358;P35222	1786;1499	MI:0069-mass spectrometry studies of complexes	GO:0030111;GO:0006306	regulation of Wnt signaling pathway;DNA methylation	10.01.09.01	DNA methylation	25753001	DNA ;Catenin beta-1	DNMT1;CTNNB1	AIM CXXC9 DNMT;CTNNB	Colorectal cancer (PMID:25753001).	None	None	Homo sapiens (Human);Homo sapiens (Human)	2	2	1377	0.781055019852524	2.56063907044299	0	Cal33-HSC6
6339	beta-catenin-B-cell lymphoma 9 protein  complex	Human	CTNNB1-BCL9 complex	None	O00512;P35222	607;1499	MI:0051-fluorescence technologies	GO:0030111	regulation of Wnt signaling pathway	None	None	25312469	B-cell CLL/lymphoma 9 protein ;Catenin beta-1	BCL9;CTNNB1	;CTNNB	None	None	None	Homo sapiens (Human);Homo sapiens (Human)	2	2	1377	0.781055019852524	2.56063907044299	0	Cal33-HSC6
6351	PKP1-ZO-1 complex	Mouse	None	Cervical-loop derived dental epithelium cells	Q07157;Q13835	7082;5317	MI:0019-coimmunoprecipitation	GO:0007155;GO:0042481;GO:0036305	cell adhesion;regulation of odontogenesis;ameloblast differentiation	34.07	cell adhesion	27015268	Tight junction protein ZO-1;Plakophilin-1	TJP1;PKP1	ZO1;	None	None	None	Homo sapiens (Human);Homo sapiens (Human)	2	2	1377	0.781055019852524	2.56063907044299	0	Cal33-HSC6
6359	RHAMM-beta-catenin complex	Human	None	HT-1080 cell	O75330;P35222	3161;1499	MI:0019-coimmunoprecipitation	GO:0042127	regulation of cell proliferation	None	None	26825774	Hyaluronan mediated motility receptor ;Catenin beta-1	HMMR;CTNNB1	IHABP RHAMM;CTNNB	Fibrosarcoma (PMID:26825774).	None	None	Homo sapiens (Human);Homo sapiens (Human)	2	2	1377	0.781055019852524	2.56063907044299	0	Cal33-HSC6
6373	MiDAC complex	Human	None	K562 cells	Q13547;Q6PJG2;Q92769;Q9H147	3065;91748;3066;116092	MI:0019-coimmunoprecipitation	None	None	None	None	21258344	Histone deacetylase 1;ELM2 and SANT domain-containing protein 1 ;Histone deacetylase 2;Deoxynucleotidyltransferase terminal-interacting protein 1	HDAC1;ELMSAN1;HDAC2;DNTTIP1	RPD3L1;C14orf117 C14orf43;None;C20orf167 TDIF1	None	None	None	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	4	4	1377	1.56211003970505	2.56063907044299	0	Cal33-HSC6
6421	DNTTIP1-ZNF541-HDAC1-HDAC2 complex	Human	None	HEK293	Q13547;Q92769;Q9H0D2;Q9H147	3065;3066;84215;116092	MI:0007-anti tag coimmunoprecipitation	GO:0000118;GO:0004407	histone deacetylase complex;histone deacetylase activity	None	None	21573134	Histone deacetylase 1;Histone deacetylase 2;Zinc finger protein 541;Deoxynucleotidyltransferase terminal-interacting protein 1	HDAC1;HDAC2;ZNF541;DNTTIP1	RPD3L1;None;None;C20orf167 TDIF1	None	None	None	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	4	3	1377	1.56211003970505	1.92047930283224	0.0231980688384475	Cal33-HSC6
6434	MIS18 complex	Human	MIS18A-OIP5-MIS18BP1 complex	HeLa cells	O43482;Q6P0N0;Q9NYP9	11339;55320;54069	MI:0019-coimmunoprecipitation	GO:0034508;GO:1903097	centromere complex assembly;regulation of CENP-A containing nucleosome assembly	None	None	17199038	Protein Mis18-beta;Mis18-binding protein 1;Protein Mis18-alpha	OIP5;MIS18BP1;MIS18A	MIS18B;C14orf106,KIAA1903,KNL2,M18BP1;C21orf45,C21orf46,FASP1	None	None	None	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	3	3	1377	1.17158252977879	2.56063907044299	0	Cal33-HSC6
6443	SMAR1-HDAC1-SIN3A-SIN3B repressor complex	Human	BANP-HDAC1-SIN3A-SIN3B repressor complex	293 cell lysate	O75182;Q13547;Q8N9N5;Q96ST3	23309;3065;54971;25942	MI:0007-anti tag coimmunoprecipitation	GO:0006355;GO:0005634	regulation of transcription, DNA-templated;nucleus	11.02.03.04;70.10	transcriptional control;nucleus	16166625	Paired amphipathic helix protein Sin3b;Histone deacetylase 1;Protein BANP;Paired amphipathic helix protein Sin3a	SIN3B;HDAC1;BANP;SIN3A	KIAA0700;RPD3L1;BEND1, SMAR1;None	Amplification and dysregulation of cyclin D1 is predominantly observed in breast carcinomas. In the majority of the breast cancer cell lines used, elevated levels of cyclin D1 were correlated with drastically reduced levels of SMAR1.	None	The authors demonstrate that SMAR1 represses cyclin D1gene expression by acting as a transcriptional repressor.	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	4	3	1377	1.56211003970505	1.92047930283224	0.0231980688384475	Cal33-HSC6
6483	CAPZalpha-CAPZbeta complex	Human	CAPZalpha-CAPZbeta heterodimer complex	HeLa cells	P47756;P52907	832;829	None	GO:0051693	actin filament capping	None	None	20498093	F-actin-capping protein subunit beta;F-actin-capping protein subunit alpha-1	CAPZB;CAPZA1	CAPB, CAPPB, CAPZ;CAPPA1, CAPZ, CAZ1	None	Since the authors did not specify F-actin-capping protein, we used isoform CAPZA1.	CAPZalpha-CAPZbeta complex is weakly associated with the WASH complex.	Homo sapiens (Human);Homo sapiens (Human)	2	2	1377	0.781055019852524	2.56063907044299	0	Cal33-HSC6
6579	USF1-USF2 complex	Human	None	None	P22415;Q15853	7391;7392	MI:0019-coimmunoprecipitation	GO:0006357;GO:0000981	regulation of transcription from RNA polymerase II promoter;RNA polymerase II transcription factor activity, sequence-specific DNA binding	None	None	14573800	Upstream stimulatory factor 1;Upstream stimulatory factor 2	USF1;USF2	BHLHB11 USF;BHLHB12	Varicella-zoster virus infection.	None	None	Homo sapiens (Human);Homo sapiens (Human)	2	2	1377	0.781055019852524	2.56063907044299	0	Cal33-HSC6
